ID,Type,Time,percent
fCHOL_HDL_3_mg_d_l,Serum,2,6.971171743
fCHOL_HDL_3_mg_d_l,Serum,4,9.674248397
fCHOL_HDL_3_mg_d_l,Serum,6,18.84770388
fCHOL_HDL_3_mg_d_l,Serum,8,21.2019773
fCHOL_HDL_4_mg_d_l,Serum,2,4.417506341
fCHOL_HDL_4_mg_d_l,Serum,4,6.123614695
fCHOL_HDL_4_mg_d_l,Serum,6,14.14288202
fCHOL_HDL_4_mg_d_l,Serum,8,17.84258313
PHOSL_HDL_1_mg_d_l,Serum,2,6.925256608
PHOSL_HDL_1_mg_d_l,Serum,4,13.62721364
PHOSL_HDL_1_mg_d_l,Serum,6,16.08759717
PHOSL_HDL_1_mg_d_l,Serum,8,19.43360325
PHOSL_HDL_2_mg_d_l,Serum,2,2.26427341
PHOSL_HDL_2_mg_d_l,Serum,4,3.924606957
PHOSL_HDL_2_mg_d_l,Serum,6,4.636019499
PHOSL_HDL_2_mg_d_l,Serum,8,5.614452618
PHOSL_HDL_3_mg_d_l,Serum,2,1.125718774
PHOSL_HDL_3_mg_d_l,Serum,4,2.264345856
PHOSL_HDL_3_mg_d_l,Serum,6,4.988123515
PHOSL_HDL_3_mg_d_l,Serum,8,6.580094174
PHOSL_HDL_4_mg_d_l,Serum,2,0.89143899
PHOSL_HDL_4_mg_d_l,Serum,4,0.554082228
PHOSL_HDL_4_mg_d_l,Serum,6,2.920051009
PHOSL_HDL_4_mg_d_l,Serum,8,5.010750729
ApoA1_HDL_1_mg_d_l,Serum,2,6.563471094
ApoA1_HDL_1_mg_d_l,Serum,4,16.48912069
ApoA1_HDL_1_mg_d_l,Serum,6,17.11826351
ApoA1_HDL_1_mg_d_l,Serum,8,21.58487702
ApoA1_HDL_2_mg_d_l,Serum,2,2.123979895
ApoA1_HDL_2_mg_d_l,Serum,4,3.675767556
ApoA1_HDL_2_mg_d_l,Serum,6,4.778317406
ApoA1_HDL_2_mg_d_l,Serum,8,7.343878389
ApoA1_HDL_3_mg_d_l,Serum,2,1.523996301
ApoA1_HDL_3_mg_d_l,Serum,4,3.230163631
ApoA1_HDL_3_mg_d_l,Serum,6,4.97403507
ApoA1_HDL_3_mg_d_l,Serum,8,6.482593781
ApoA1_HDL_4_mg_d_l,Serum,2,0.47384263
ApoA1_HDL_4_mg_d_l,Serum,4,1.70990836
ApoA1_HDL_4_mg_d_l,Serum,6,2.327841759
ApoA1_HDL_4_mg_d_l,Serum,8,5.326708531
ApoA2_HDL_1_mg_d_l,Serum,2,7.48709139
ApoA2_HDL_1_mg_d_l,Serum,4,14.60396224
ApoA2_HDL_1_mg_d_l,Serum,6,16.62364309
ApoA2_HDL_1_mg_d_l,Serum,8,22.88045793
ApoA2_HDL_2_mg_d_l,Serum,2,4.216434038
ApoA2_HDL_2_mg_d_l,Serum,4,9.40180345
ApoA2_HDL_2_mg_d_l,Serum,6,12.15469189
ApoA2_HDL_2_mg_d_l,Serum,8,17.411102
ApoA2_HDL_3_mg_d_l,Serum,2,3.060175928
ApoA2_HDL_3_mg_d_l,Serum,4,5.90740288
ApoA2_HDL_3_mg_d_l,Serum,6,8.930037454
ApoA2_HDL_3_mg_d_l,Serum,8,13.17578692
ApoA2_HDL_4_mg_d_l,Serum,2,2.210478718
ApoA2_HDL_4_mg_d_l,Serum,4,4.759997114
ApoA2_HDL_4_mg_d_l,Serum,6,5.892479701
ApoA2_HDL_4_mg_d_l,Serum,8,11.98000151
alanine_mmol_l,LiHep,2,7.562507698
alanine_mmol_l,LiHep,4,15.70382118
alanine_mmol_l,LiHep,6,21.30649051
alanine_mmol_l,LiHep,8,25.51564838
creatinine_mmol_l,LiHep,2,5.364055444
creatinine_mmol_l,LiHep,4,14.60158878
creatinine_mmol_l,LiHep,6,14.11699795
creatinine_mmol_l,LiHep,8,20.43153715
glutamine_mmol_l,LiHep,2,3.341011387
glutamine_mmol_l,LiHep,4,3.551228655
glutamine_mmol_l,LiHep,6,6.113755564
glutamine_mmol_l,LiHep,8,7.763133028
glycine_mmol_l,LiHep,2,11.52111785
glycine_mmol_l,LiHep,4,21.22951462
glycine_mmol_l,LiHep,6,24.4269971
glycine_mmol_l,LiHep,8,20.06704687
histidine_mmol_l,LiHep,2,8.783746493
histidine_mmol_l,LiHep,4,7.405494204
histidine_mmol_l,LiHep,6,4.857035949
histidine_mmol_l,LiHep,8,4.981581832
isoleucine_mmol_l,LiHep,2,4.51991532
isoleucine_mmol_l,LiHep,4,20.48781599
isoleucine_mmol_l,LiHep,6,14.1332393
isoleucine_mmol_l,LiHep,8,23.41427105
leucine_mmol_l,LiHep,2,8.338073744
leucine_mmol_l,LiHep,4,12.79616679
leucine_mmol_l,LiHep,6,18.04003377
leucine_mmol_l,LiHep,8,16.45425275
lysine_mmol_l,LiHep,2,20.53334753
lysine_mmol_l,LiHep,4,11.52999355
lysine_mmol_l,LiHep,6,21.33224953
lysine_mmol_l,LiHep,8,27.54684529
phenylalanine_mmol_l,LiHep,2,19.35750577
phenylalanine_mmol_l,LiHep,4,11.46400656
phenylalanine_mmol_l,LiHep,6,4.049347091
phenylalanine_mmol_l,LiHep,8,6.057082825
tyrosine_mmol_l,LiHep,2,5.334056075
tyrosine_mmol_l,LiHep,4,10.12788508
tyrosine_mmol_l,LiHep,6,14.4596017
tyrosine_mmol_l,LiHep,8,15.57891691
valine_mmol_l,LiHep,2,12.37864078
valine_mmol_l,LiHep,4,15.84958217
valine_mmol_l,LiHep,6,24.66529351
valine_mmol_l,LiHep,8,27.69267592
citric_acid_mmol_l,LiHep,2,16.47211905
citric_acid_mmol_l,LiHep,4,27.06307141
citric_acid_mmol_l,LiHep,6,6.43522517
citric_acid_mmol_l,LiHep,8,5.737725366
lactic_acid_mmol_l,LiHep,2,10.23741539
lactic_acid_mmol_l,LiHep,4,19.60929481
lactic_acid_mmol_l,LiHep,6,20.87409643
lactic_acid_mmol_l,LiHep,8,-7.255906261
acetone_mmol_l,LiHep,2,15.95458726
acetone_mmol_l,LiHep,4,5.774287041
acetone_mmol_l,LiHep,6,-1.943371916
acetone_mmol_l,LiHep,8,19.47700148
pyruvic_acid_mmol_l,LiHep,2,4.562093116
pyruvic_acid_mmol_l,LiHep,4,6.041567056
pyruvic_acid_mmol_l,LiHep,6,6.111189851
pyruvic_acid_mmol_l,LiHep,8,7.409761404
glucose_mmol_l,LiHep,2,3.90226756
glucose_mmol_l,LiHep,4,9.40113862
glucose_mmol_l,LiHep,6,14.73750035
glucose_mmol_l,LiHep,8,23.7183116
TG_mg_dl,LiHep,2,0.426702733
TG_mg_dl,LiHep,4,2.535726621
TG_mg_dl,LiHep,6,4.266057323
TG_mg_dl,LiHep,8,5.743569332
CHOL_mg_dl,LiHep,2,3.977304554
CHOL_mg_dl,LiHep,4,6.907993789
CHOL_mg_dl,LiHep,6,10.55601272
CHOL_mg_dl,LiHep,8,13.67258817
LDL_CHOL_mg_dl,LiHep,2,4.574239064
LDL_CHOL_mg_dl,LiHep,4,7.858366351
LDL_CHOL_mg_dl,LiHep,6,12.03650878
LDL_CHOL_mg_dl,LiHep,8,15.63688055
HDL_CHOL_mg_dl,LiHep,2,4.255737179
HDL_CHOL_mg_dl,LiHep,4,6.788133181
HDL_CHOL_mg_dl,LiHep,6,9.679281991
HDL_CHOL_mg_dl,LiHep,8,12.31878047
ApoA1_mg_dl,LiHep,2,3.287469605
ApoA1_mg_dl,LiHep,4,5.883840678
ApoA1_mg_dl,LiHep,6,8.779849671
ApoA1_mg_dl,LiHep,8,11.34023693
ApoA2_mg_dl,LiHep,2,3.790198255
ApoA2_mg_dl,LiHep,4,7.209117358
ApoA2_mg_dl,LiHep,6,10.58310554
ApoA2_mg_dl,LiHep,8,13.82986277
ApoB100_mg_dl,LiHep,2,2.366166035
ApoB100_mg_dl,LiHep,4,5.183075429
ApoB100_mg_dl,LiHep,6,8.393604881
ApoB100_mg_dl,LiHep,8,11.20994143
LDL_CHOL_HDL_CHOL,LiHep,2,1.547000384
LDL_CHOL_HDL_CHOL,LiHep,4,2.76154836
LDL_CHOL_HDL_CHOL,LiHep,6,4.696604855
LDL_CHOL_HDL_CHOL,LiHep,8,6.70541415
Apo.B100_ApoA1,LiHep,2,0.036380936
Apo.B100_ApoA1,LiHep,4,0.337602187
Apo.B100_ApoA1,LiHep,6,1.165540071
Apo.B100_ApoA1,LiHep,8,1.725046454
Total_Particles_ApoB_nmol_l,LiHep,2,2.365972957
Total_Particles_ApoB_nmol_l,LiHep,4,5.185416011
Total_Particles_ApoB_nmol_l,LiHep,6,8.394997879
Total_Particles_ApoB_nmol_l,LiHep,8,11.21156922
VLDL_Particles_nmol_l,LiHep,2,-2.172606043
VLDL_Particles_nmol_l,LiHep,4,-2.216516053
VLDL_Particles_nmol_l,LiHep,6,-2.902740142
VLDL_Particles_nmol_l,LiHep,8,-4.342304483
IDL_Particles_nmol_l,LiHep,2,4.092177539
IDL_Particles_nmol_l,LiHep,4,7.464665342
IDL_Particles_nmol_l,LiHep,6,11.69691089
IDL_Particles_nmol_l,LiHep,8,14.7881422
LDL_Particles_nmol_l,LiHep,2,3.119423375
LDL_Particles_nmol_l,LiHep,4,6.171194618
LDL_Particles_nmol_l,LiHep,6,9.656969117
LDL_Particles_nmol_l,LiHep,8,12.72895774
LDL_1_Particles_nmol_l,LiHep,2,0.888780068
LDL_1_Particles_nmol_l,LiHep,4,1.0339988
LDL_1_Particles_nmol_l,LiHep,6,0.845696471
LDL_1_Particles_nmol_l,LiHep,8,2.443364638
LDL_2_Particles_nmol_l,LiHep,2,3.92177558
LDL_2_Particles_nmol_l,LiHep,4,3.261939682
LDL_2_Particles_nmol_l,LiHep,6,8.856705802
LDL_2_Particles_nmol_l,LiHep,8,13.06326538
LDL_3_Particles_nmol_l,LiHep,2,4.93587926
LDL_3_Particles_nmol_l,LiHep,4,5.877284094
LDL_3_Particles_nmol_l,LiHep,6,9.3164829
LDL_3_Particles_nmol_l,LiHep,8,12.73555803
LDL_4_Particles_nmol_l,LiHep,2,3.904690598
LDL_4_Particles_nmol_l,LiHep,4,5.376142029
LDL_4_Particles_nmol_l,LiHep,6,7.692567236
LDL_4_Particles_nmol_l,LiHep,8,9.56782782
LDL_5_Particles_nmol_l,LiHep,2,3.375505062
LDL_5_Particles_nmol_l,LiHep,4,10.02187756
LDL_5_Particles_nmol_l,LiHep,6,15.06945702
LDL_5_Particles_nmol_l,LiHep,8,18.64348239
LDL_6_Particles_nmol_l,LiHep,2,3.570589396
LDL_6_Particles_nmol_l,LiHep,4,11.38800794
LDL_6_Particles_nmol_l,LiHep,6,17.35197344
LDL_6_Particles_nmol_l,LiHep,8,22.31202006
TG_VLDL_mg_d_l,LiHep,2,1.164318431
TG_VLDL_mg_d_l,LiHep,4,6.170356788
TG_VLDL_mg_d_l,LiHep,6,8.383377463
TG_VLDL_mg_d_l,LiHep,8,11.37871103
TG_IDL_mg_d_l,LiHep,2,1.851914587
TG_IDL_mg_d_l,LiHep,4,6.704515236
TG_IDL_mg_d_l,LiHep,6,10.16185504
TG_IDL_mg_d_l,LiHep,8,13.10978934
TG_LDL_mg_d_l,LiHep,2,-1.105509997
TG_LDL_mg_d_l,LiHep,4,-0.935981805
TG_LDL_mg_d_l,LiHep,6,-0.470999329
TG_LDL_mg_d_l,LiHep,8,-0.531820686
TG_HDL_mg_d_l,LiHep,2,-2.714504256
TG_HDL_mg_d_l,LiHep,4,-5.132741504
TG_HDL_mg_d_l,LiHep,6,-7.920249404
TG_HDL_mg_d_l,LiHep,8,-11.73590471
CHOL_VLDL_mg_d_l,LiHep,2,-0.756005672
CHOL_VLDL_mg_d_l,LiHep,4,0.025879705
CHOL_VLDL_mg_d_l,LiHep,6,2.572532292
CHOL_VLDL_mg_d_l,LiHep,8,3.376369358
CHOL_IDL_mg_d_l,LiHep,2,5.031774511
CHOL_IDL_mg_d_l,LiHep,4,10.16113276
CHOL_IDL_mg_d_l,LiHep,6,15.62323366
CHOL_IDL_mg_d_l,LiHep,8,19.90913708
fCHOL_VLDL_mg_d_l,LiHep,2,-1.325710866
fCHOL_VLDL_mg_d_l,LiHep,4,-0.15189317
fCHOL_VLDL_mg_d_l,LiHep,6,0.767662288
fCHOL_VLDL_mg_d_l,LiHep,8,1.15556731
fCHOL_IDL_mg_d_l,LiHep,2,5.175286726
fCHOL_IDL_mg_d_l,LiHep,4,10.3438135
fCHOL_IDL_mg_d_l,LiHep,6,15.84894922
fCHOL_IDL_mg_d_l,LiHep,8,20.04969732
fCHOL_LDL_mg_d_l,LiHep,2,3.515454511
fCHOL_LDL_mg_d_l,LiHep,4,6.763118092
fCHOL_LDL_mg_d_l,LiHep,6,10.46655543
fCHOL_LDL_mg_d_l,LiHep,8,14.15841849
fCHOL_HDL_mg_d_l,LiHep,2,3.415814954
fCHOL_HDL_mg_d_l,LiHep,4,6.095963267
fCHOL_HDL_mg_d_l,LiHep,6,9.594688697
fCHOL_HDL_mg_d_l,LiHep,8,13.00577483
PHOSL_VLDL_mg_d_l,LiHep,2,-1.298099212
PHOSL_VLDL_mg_d_l,LiHep,4,1.515470001
PHOSL_VLDL_mg_d_l,LiHep,6,1.594763687
PHOSL_VLDL_mg_d_l,LiHep,8,2.415919053
PHOSL_IDL_mg_d_l,LiHep,2,6.65167969
PHOSL_IDL_mg_d_l,LiHep,4,13.01020505
PHOSL_IDL_mg_d_l,LiHep,6,18.59429247
PHOSL_IDL_mg_d_l,LiHep,8,22.74646304
PHOSL_LDL_mg_d_l,LiHep,2,3.4611921
PHOSL_LDL_mg_d_l,LiHep,4,6.004081227
PHOSL_LDL_mg_d_l,LiHep,6,9.372126251
PHOSL_LDL_mg_d_l,LiHep,8,12.41728358
PHOSL_HDL_mg_d_l,LiHep,2,3.292126284
PHOSL_HDL_mg_d_l,LiHep,4,5.204045749
PHOSL_HDL_mg_d_l,LiHep,6,7.378812977
PHOSL_HDL_mg_d_l,LiHep,8,9.499356993
ApoA1_HDL_mg_d_l,LiHep,2,2.935653433
ApoA1_HDL_mg_d_l,LiHep,4,5.143816177
ApoA1_HDL_mg_d_l,LiHep,6,7.949663467
ApoA1_HDL_mg_d_l,LiHep,8,10.35705007
ApoA2_HDL_mg_d_l,LiHep,2,3.45626615
ApoA2_HDL_mg_d_l,LiHep,4,6.719970989
ApoA2_HDL_mg_d_l,LiHep,6,9.654019855
ApoA2_HDL_mg_d_l,LiHep,8,12.68377454
ApoB_VLDL_mg_d_l,LiHep,2,-2.184306099
ApoB_VLDL_mg_d_l,LiHep,4,-2.198663382
ApoB_VLDL_mg_d_l,LiHep,6,-2.873545909
ApoB_VLDL_mg_d_l,LiHep,8,-4.33610666
ApoB_IDL_mg_d_l,LiHep,2,4.117884538
ApoB_IDL_mg_d_l,LiHep,4,7.462801043
ApoB_IDL_mg_d_l,LiHep,6,11.70238742
ApoB_IDL_mg_d_l,LiHep,8,14.76588064
ApoB_LDL_mg_d_l,LiHep,2,3.118161851
ApoB_LDL_mg_d_l,LiHep,4,6.171865028
ApoB_LDL_mg_d_l,LiHep,6,9.65779936
ApoB_LDL_mg_d_l,LiHep,8,12.72672191
TG_VLDL_1_mg_d_l,LiHep,2,1.758233794
TG_VLDL_1_mg_d_l,LiHep,4,6.293604609
TG_VLDL_1_mg_d_l,LiHep,6,7.978210901
TG_VLDL_1_mg_d_l,LiHep,8,10.88089283
TG_VLDL_2_mg_d_l,LiHep,2,0.299406789
TG_VLDL_2_mg_d_l,LiHep,4,6.775216453
TG_VLDL_2_mg_d_l,LiHep,6,10.34081306
TG_VLDL_2_mg_d_l,LiHep,8,14.41490772
TG_VLDL_3_mg_d_l,LiHep,2,-0.924132509
TG_VLDL_3_mg_d_l,LiHep,4,4.785006886
TG_VLDL_3_mg_d_l,LiHep,6,8.677744162
TG_VLDL_3_mg_d_l,LiHep,8,12.10356071
TG_VLDL_4_mg_d_l,LiHep,2,-0.025368483
TG_VLDL_4_mg_d_l,LiHep,4,5.446870196
TG_VLDL_4_mg_d_l,LiHep,6,8.485150015
TG_VLDL_4_mg_d_l,LiHep,8,10.98589796
TG_VLDL_5_mg_d_l,LiHep,2,-0.756292217
TG_VLDL_5_mg_d_l,LiHep,4,-1.315626304
TG_VLDL_5_mg_d_l,LiHep,6,-2.483692925
TG_VLDL_5_mg_d_l,LiHep,8,-3.350215157
CHOL_VLDL_1_mg_d_l,LiHep,2,-0.477652678
CHOL_VLDL_1_mg_d_l,LiHep,4,-1.950289235
CHOL_VLDL_1_mg_d_l,LiHep,6,-1.811288358
CHOL_VLDL_1_mg_d_l,LiHep,8,-2.571468581
CHOL_VLDL_2_mg_d_l,LiHep,2,-2.372766182
CHOL_VLDL_2_mg_d_l,LiHep,4,-0.350960095
CHOL_VLDL_2_mg_d_l,LiHep,6,2.418730095
CHOL_VLDL_2_mg_d_l,LiHep,8,3.709799655
CHOL_VLDL_3_mg_d_l,LiHep,2,-1.207991411
CHOL_VLDL_3_mg_d_l,LiHep,4,3.409424848
CHOL_VLDL_3_mg_d_l,LiHep,6,8.40641138
CHOL_VLDL_3_mg_d_l,LiHep,8,11.35206955
CHOL_VLDL_4_mg_d_l,LiHep,2,-2.430355389
CHOL_VLDL_4_mg_d_l,LiHep,4,3.485538518
CHOL_VLDL_4_mg_d_l,LiHep,6,7.939072581
CHOL_VLDL_4_mg_d_l,LiHep,8,10.51071055
CHOL_VLDL_5_mg_d_l,LiHep,2,-22.00716361
CHOL_VLDL_5_mg_d_l,LiHep,4,-21.49876017
CHOL_VLDL_5_mg_d_l,LiHep,6,-21.8403499
CHOL_VLDL_5_mg_d_l,LiHep,8,-25.66332587
fCHOL_VLDL_1_mg_d_l,LiHep,2,3.598773523
fCHOL_VLDL_1_mg_d_l,LiHep,4,8.743416456
fCHOL_VLDL_1_mg_d_l,LiHep,6,11.79821986
fCHOL_VLDL_1_mg_d_l,LiHep,8,14.5198524
fCHOL_VLDL_2_mg_d_l,LiHep,2,-0.484017826
fCHOL_VLDL_2_mg_d_l,LiHep,4,-1.413636937
fCHOL_VLDL_2_mg_d_l,LiHep,6,-19.67259479
fCHOL_VLDL_2_mg_d_l,LiHep,8,0.276808182
fCHOL_VLDL_3_mg_d_l,LiHep,2,-0.751612712
fCHOL_VLDL_3_mg_d_l,LiHep,4,3.093193836
fCHOL_VLDL_3_mg_d_l,LiHep,6,6.647699294
fCHOL_VLDL_3_mg_d_l,LiHep,8,8.641324406
fCHOL_VLDL_4_mg_d_l,LiHep,2,3.219357728
fCHOL_VLDL_4_mg_d_l,LiHep,4,7.910619021
fCHOL_VLDL_4_mg_d_l,LiHep,6,12.79783494
fCHOL_VLDL_4_mg_d_l,LiHep,8,15.54116074
PHOSL_VLDL_1_mg_d_l,LiHep,2,1.351607004
PHOSL_VLDL_1_mg_d_l,LiHep,4,5.943019783
PHOSL_VLDL_1_mg_d_l,LiHep,6,7.394725013
PHOSL_VLDL_1_mg_d_l,LiHep,8,10.27149364
PHOSL_VLDL_2_mg_d_l,LiHep,2,-0.685078653
PHOSL_VLDL_2_mg_d_l,LiHep,4,5.135267617
PHOSL_VLDL_2_mg_d_l,LiHep,6,8.230377492
PHOSL_VLDL_2_mg_d_l,LiHep,8,11.23678387
PHOSL_VLDL_3_mg_d_l,LiHep,2,0.677098093
PHOSL_VLDL_3_mg_d_l,LiHep,4,6.932444384
PHOSL_VLDL_3_mg_d_l,LiHep,6,10.88921501
PHOSL_VLDL_3_mg_d_l,LiHep,8,13.87040722
PHOSL_VLDL_4_mg_d_l,LiHep,2,-0.035878394
PHOSL_VLDL_4_mg_d_l,LiHep,4,3.808197156
PHOSL_VLDL_4_mg_d_l,LiHep,6,6.519448465
PHOSL_VLDL_4_mg_d_l,LiHep,8,7.765515643
PHOSL_VLDL_5_mg_d_l,LiHep,2,-6.463021905
PHOSL_VLDL_5_mg_d_l,LiHep,4,-10.61468807
PHOSL_VLDL_5_mg_d_l,LiHep,6,-15.97347123
PHOSL_VLDL_5_mg_d_l,LiHep,8,-22.4650668
TG_LDL_1_mg_d_l,LiHep,2,-3.842073585
TG_LDL_1_mg_d_l,LiHep,4,-7.270860364
TG_LDL_1_mg_d_l,LiHep,6,-10.64495247
TG_LDL_1_mg_d_l,LiHep,8,-13.12204494
TG_LDL_2_mg_d_l,LiHep,2,16.9763281
TG_LDL_2_mg_d_l,LiHep,4,14.1515139
TG_LDL_2_mg_d_l,LiHep,6,12.1167202
TG_LDL_2_mg_d_l,LiHep,8,10.80362405
TG_LDL_3_mg_d_l,LiHep,2,-1.280687624
TG_LDL_3_mg_d_l,LiHep,4,-3.134520302
TG_LDL_3_mg_d_l,LiHep,6,-4.805320788
TG_LDL_3_mg_d_l,LiHep,8,-6.162001314
TG_LDL_4_mg_d_l,LiHep,2,-3.697410453
TG_LDL_4_mg_d_l,LiHep,4,-6.537924616
TG_LDL_4_mg_d_l,LiHep,6,-10.12164184
TG_LDL_4_mg_d_l,LiHep,8,-14.2202127
TG_LDL_5_mg_d_l,LiHep,2,-1.77579286
TG_LDL_5_mg_d_l,LiHep,4,2.793310452
TG_LDL_5_mg_d_l,LiHep,6,3.701836918
TG_LDL_5_mg_d_l,LiHep,8,3.351183799
TG_LDL_6_mg_d_l,LiHep,2,2.243827741
TG_LDL_6_mg_d_l,LiHep,4,7.177407124
TG_LDL_6_mg_d_l,LiHep,6,11.11658254
TG_LDL_6_mg_d_l,LiHep,8,14.65317232
CHOL_LDL_1_mg_d_l,LiHep,2,2.22466577
CHOL_LDL_1_mg_d_l,LiHep,4,2.525527025
CHOL_LDL_1_mg_d_l,LiHep,6,3.09330505
CHOL_LDL_1_mg_d_l,LiHep,8,5.03624184
CHOL_LDL_2_mg_d_l,LiHep,2,5.297460335
CHOL_LDL_2_mg_d_l,LiHep,4,5.144823638
CHOL_LDL_2_mg_d_l,LiHep,6,11.53973401
CHOL_LDL_2_mg_d_l,LiHep,8,-2.206839979
CHOL_LDL_3_mg_d_l,LiHep,2,6.154385332
CHOL_LDL_3_mg_d_l,LiHep,4,7.527417229
CHOL_LDL_3_mg_d_l,LiHep,6,11.60341934
CHOL_LDL_3_mg_d_l,LiHep,8,15.49494053
CHOL_LDL_4_mg_d_l,LiHep,2,4.907194084
CHOL_LDL_4_mg_d_l,LiHep,4,6.051140238
CHOL_LDL_4_mg_d_l,LiHep,6,8.823484947
CHOL_LDL_4_mg_d_l,LiHep,8,10.64099638
CHOL_LDL_5_mg_d_l,LiHep,2,4.422678787
CHOL_LDL_5_mg_d_l,LiHep,4,10.76038514
CHOL_LDL_5_mg_d_l,LiHep,6,16.30548837
CHOL_LDL_5_mg_d_l,LiHep,8,19.96855632
CHOL_LDL_6_mg_d_l,LiHep,2,4.237547018
CHOL_LDL_6_mg_d_l,LiHep,4,13.19355739
CHOL_LDL_6_mg_d_l,LiHep,6,19.20936799
CHOL_LDL_6_mg_d_l,LiHep,8,24.48195409
fCHOL_LDL_1_mg_d_l,LiHep,2,3.093294
fCHOL_LDL_1_mg_d_l,LiHep,4,6.160166364
fCHOL_LDL_1_mg_d_l,LiHep,6,9.071790365
fCHOL_LDL_1_mg_d_l,LiHep,8,13.00639455
fCHOL_LDL_2_mg_d_l,LiHep,2,4.328556185
fCHOL_LDL_2_mg_d_l,LiHep,4,6.604931225
fCHOL_LDL_2_mg_d_l,LiHep,6,13.17218476
fCHOL_LDL_2_mg_d_l,LiHep,8,19.04575411
fCHOL_LDL_3_mg_d_l,LiHep,2,4.778250721
fCHOL_LDL_3_mg_d_l,LiHep,4,6.622736715
fCHOL_LDL_3_mg_d_l,LiHep,6,9.834519299
fCHOL_LDL_3_mg_d_l,LiHep,8,13.5454119
fCHOL_LDL_4_mg_d_l,LiHep,2,4.983919729
fCHOL_LDL_4_mg_d_l,LiHep,4,7.333466157
fCHOL_LDL_4_mg_d_l,LiHep,6,10.75887305
fCHOL_LDL_4_mg_d_l,LiHep,8,13.60355143
fCHOL_LDL_5_mg_d_l,LiHep,2,3.531957267
fCHOL_LDL_5_mg_d_l,LiHep,4,9.403737066
fCHOL_LDL_5_mg_d_l,LiHep,6,14.70922193
fCHOL_LDL_5_mg_d_l,LiHep,8,18.61678616
fCHOL_LDL_6_mg_d_l,LiHep,2,4.327839592
fCHOL_LDL_6_mg_d_l,LiHep,4,14.83229172
fCHOL_LDL_6_mg_d_l,LiHep,6,22.44797076
fCHOL_LDL_6_mg_d_l,LiHep,8,29.61590953
PHOSL_LDL_1_mg_d_l,LiHep,2,1.299071592
PHOSL_LDL_1_mg_d_l,LiHep,4,0.855665594
PHOSL_LDL_1_mg_d_l,LiHep,6,0.665288373
PHOSL_LDL_1_mg_d_l,LiHep,8,1.911489008
PHOSL_LDL_2_mg_d_l,LiHep,2,4.62368251
PHOSL_LDL_2_mg_d_l,LiHep,4,4.189063869
PHOSL_LDL_2_mg_d_l,LiHep,6,9.298675053
PHOSL_LDL_2_mg_d_l,LiHep,8,13.44639307
PHOSL_LDL_3_mg_d_l,LiHep,2,5.170546393
PHOSL_LDL_3_mg_d_l,LiHep,4,5.966713467
PHOSL_LDL_3_mg_d_l,LiHep,6,9.457078856
PHOSL_LDL_3_mg_d_l,LiHep,8,12.85040627
PHOSL_LDL_4_mg_d_l,LiHep,2,4.487610859
PHOSL_LDL_4_mg_d_l,LiHep,4,5.248848301
PHOSL_LDL_4_mg_d_l,LiHep,6,7.420670151
PHOSL_LDL_4_mg_d_l,LiHep,8,9.085332188
PHOSL_LDL_5_mg_d_l,LiHep,2,3.465276918
PHOSL_LDL_5_mg_d_l,LiHep,4,9.34681876
PHOSL_LDL_5_mg_d_l,LiHep,6,14.28221853
PHOSL_LDL_5_mg_d_l,LiHep,8,17.4806007
PHOSL_LDL_6_mg_d_l,LiHep,2,3.990219862
PHOSL_LDL_6_mg_d_l,LiHep,4,11.9311478
PHOSL_LDL_6_mg_d_l,LiHep,6,17.46321459
PHOSL_LDL_6_mg_d_l,LiHep,8,22.20603969
ApoB_LDL_1_mg_d_l,LiHep,2,0.893894907
ApoB_LDL_1_mg_d_l,LiHep,4,1.05307239
ApoB_LDL_1_mg_d_l,LiHep,6,0.859755889
ApoB_LDL_1_mg_d_l,LiHep,8,2.461050028
ApoB_LDL_2_mg_d_l,LiHep,2,3.903234385
ApoB_LDL_2_mg_d_l,LiHep,4,3.259103876
ApoB_LDL_2_mg_d_l,LiHep,6,8.869168879
ApoB_LDL_2_mg_d_l,LiHep,8,13.08968147
ApoB_LDL_3_mg_d_l,LiHep,2,4.938257501
ApoB_LDL_3_mg_d_l,LiHep,4,5.896068274
ApoB_LDL_3_mg_d_l,LiHep,6,9.331271897
ApoB_LDL_3_mg_d_l,LiHep,8,12.73911768
ApoB_LDL_4_mg_d_l,LiHep,2,3.899177513
ApoB_LDL_4_mg_d_l,LiHep,4,5.377200798
ApoB_LDL_4_mg_d_l,LiHep,6,7.686657512
ApoB_LDL_4_mg_d_l,LiHep,8,9.549692676
ApoB_LDL_5_mg_d_l,LiHep,2,3.374028955
ApoB_LDL_5_mg_d_l,LiHep,4,10.01577793
ApoB_LDL_5_mg_d_l,LiHep,6,15.06175978
ApoB_LDL_5_mg_d_l,LiHep,8,18.64744352
ApoB_LDL_6_mg_d_l,LiHep,2,3.567708531
ApoB_LDL_6_mg_d_l,LiHep,4,11.38662796
ApoB_LDL_6_mg_d_l,LiHep,6,17.35605371
ApoB_LDL_6_mg_d_l,LiHep,8,22.31714417
TG_HDL_1_mg_d_l,LiHep,2,-0.915152557
TG_HDL_1_mg_d_l,LiHep,4,-4.769143193
TG_HDL_1_mg_d_l,LiHep,6,-9.481312116
TG_HDL_1_mg_d_l,LiHep,8,-15.86835572
TG_HDL_2_mg_d_l,LiHep,2,-1.958559389
TG_HDL_2_mg_d_l,LiHep,4,-4.926290494
